,price,Address,area,Bedrooms
0,7000000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1595.0,3.0
1,8000000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1550.0,3.0
2,4700000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1073.0,2.0
3,7000000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1550.0,3.0
4,6000000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1300.0,2.0
5,7200000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1635.0,3.0
6,8500000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1897.0,3.0
7,7000000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1485.0,3.0
8,5100000.0,"Ahinsa Khand 2, Ghaziabad, Delhi NCR",1080.0,2.0
9,3400000.0,"Bhopura, Ghaziabad, Delhi NCR",1050.0,2.0
10,2900000.0,"Bhopura, Ghaziabad, Delhi NCR",965.0,2.0
11,5600000.0,"Bhopura, Ghaziabad, Delhi NCR",1655.0,3.0
12,3000000.0,"Bhopura, Ghaziabad, Delhi NCR",1050.0,2.0
13,4000000.0,"Bhopura, Ghaziabad, Delhi NCR",1275.0,3.0
15,3600000.0,"Bhopura, Ghaziabad, Delhi NCR",1072.0,2.0
17,3200000.0,"Bhopura, Ghaziabad, Delhi NCR",1040.0,2.0
18,2890000.0,"Bhopura, Ghaziabad, Delhi NCR",965.0,2.0
19,3100000.0,"Bhopura, Ghaziabad, Delhi NCR",1050.0,2.0
20,3040000.0,"Bhopura, Ghaziabad, Delhi NCR",1050.0,2.0
21,3000000.0,"Bhopura, Ghaziabad, Delhi NCR",950.0,2.0
23,3000000.0,"Bhopura, Ghaziabad, Delhi NCR",965.0,2.0
25,2900000.0,"Bhopura, Ghaziabad, Delhi NCR",965.0,2.0
26,3000000.0,"Bhopura, Ghaziabad, Delhi NCR",965.0,2.0
27,2900000.0,"Bhopura, Ghaziabad, Delhi NCR",940.0,2.0
28,3830000.0,"Bhopura, Ghaziabad, Delhi NCR",1200.0,2.0
29,3300000.0,"Bhopura, Ghaziabad, Delhi NCR",1120.0,2.0
30,4400000.0,"Bhopura, Ghaziabad, Delhi NCR",1300.0,3.0
32,3080000.0,"Bhopura, Ghaziabad, Delhi NCR",965.0,2.0
33,3500000.0,"Bhopura, Ghaziabad, Delhi NCR",1050.0,2.0
34,3200000.0,"Bhopura, Ghaziabad, Delhi NCR",950.0,2.0
35,4270000.0,"Bhopura, Ghaziabad, Delhi NCR",1265.0,3.0
36,3200000.0,"Bhopura, Ghaziabad, Delhi NCR",965.0,2.0
37,5220000.0,"Chi 5, Greater Noida, Delhi NCR",1494.0,3.0
38,7800000.0,"Chi 5, Greater Noida, Delhi NCR",1735.0,3.0
39,7800000.0,"Chi 5, Greater Noida, Delhi NCR",1735.0,3.0
40,4250000.0,"Chi 5, Greater Noida, Delhi NCR",1114.0,2.0
41,13000000.0,"Chi 5, Greater Noida, Delhi NCR",3210.0,4.0
42,3200000.0,"Chi 5, Greater Noida, Delhi NCR",875.0,2.0
43,7700000.0,"Chi 5, Greater Noida, Delhi NCR",1735.0,3.0
44,3500000.0,"Chi 5, Greater Noida, Delhi NCR",1000.0,2.0
45,3000000.0,"Chi 5, Greater Noida, Delhi NCR",875.0,2.0
46,5500000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1685.0,3.0
47,5400000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1600.0,3.0
48,5000000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1295.0,2.0
49,4500000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1425.0,2.0
50,6000000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1680.0,3.0
51,5500000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1635.0,3.0
52,6000000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1700.0,3.0
53,4500000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1254.0,2.0
54,3900000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1105.0,2.0
55,5800000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1730.0,3.0
56,3800000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1235.0,2.0
58,4500000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1250.0,2.0
59,4000000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1150.0,2.0
60,4670000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1320.0,3.0
61,4600000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1400.0,2.0
62,3300000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1075.0,2.0
63,6500000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1810.0,3.0
64,6500000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1810.0,3.0
65,4520000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1450.0,2.0
66,6000000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1750.0,3.0
67,3450000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1075.0,2.0
68,6500000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1810.0,3.0
71,4500000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1250.0,2.0
72,4500000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1275.0,3.0
73,4300000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1200.0,2.0
74,5000000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1425.0,2.0
76,3050000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1000.0,2.0
78,3700000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1260.0,2.0
79,3900000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1270.0,2.0
81,3500000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1150.0,2.0
82,4200000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1295.0,2.0
83,5630000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1600.0,3.0
86,3800000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1120.0,2.0
89,3900000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1275.0,2.0
90,4200000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1250.0,2.0
91,4070000.000000001,"Crossings Republik, Ghaziabad, Delhi NCR",1344.0,2.0
93,3600000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1015.0,2.0
94,3000000.0,"Crossings Republik, Ghaziabad, Delhi NCR",850.0,2.0
95,3800000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1050.0,2.0
96,7000000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1898.0,4.0
97,5500000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",1200.0,3.0
98,5100000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",1001.0,3.0
99,3200000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",612.0,2.0
100,3500000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",650.0,2.0
101,4300000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",950.0,3.0
102,3030000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",600.0,2.0
103,5000000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",1000.0,3.0
104,3000000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",650.0,2.0
105,3200000.0,"Eta 2, Greater Noida, Delhi NCR",1005.0,2.0
106,3500000.0,"Eta 2, Greater Noida, Delhi NCR",1100.0,2.0
107,4700000.0,"Eta 2, Greater Noida, Delhi NCR",1189.0,2.0
108,3900000.0,"Eta 2, Greater Noida, Delhi NCR",1050.0,3.0
109,3500000.0,"Eta 2, Greater Noida, Delhi NCR",995.0,3.0
110,4700000.0,"Eta 2, Greater Noida, Delhi NCR",1399.0,3.0
111,4300000.0,"Eta 2, Greater Noida, Delhi NCR",1195.0,2.0
112,6000000.0,"Eta 2, Greater Noida, Delhi NCR",1875.0,3.0
113,3540000.0,"Govindpuram, Ghaziabad, Delhi NCR",1025.0,2.0
114,4000000.0,"Govindpuram, Ghaziabad, Delhi NCR",1090.0,2.0
115,3329999.9999999995,"Govindpuram, Ghaziabad, Delhi NCR",985.0,2.0
116,3200000.0,"Govindpuram, Ghaziabad, Delhi NCR",1000.0,2.0
117,3800000.0,"Govindpuram, Ghaziabad, Delhi NCR",1020.0,2.0
118,3600000.0,"Govindpuram, Ghaziabad, Delhi NCR",1025.0,2.0
119,4000000.0,"Govindpuram, Ghaziabad, Delhi NCR",1240.0,2.0
121,5400000.0,"Govindpuram, Ghaziabad, Delhi NCR",1575.0,3.0
122,2200000.0,"Govindpuram, Ghaziabad, Delhi NCR",700.0,2.0
123,4100000.0,"Greater Noida West, Greater Noida, Delhi NCR",1035.0,2.0
125,3200000.0,"Greater Noida West, Greater Noida, Delhi NCR",875.0,2.0
126,4900000.0,"Greater Noida West, Greater Noida, Delhi NCR",1200.0,2.0
127,3140000.0,"Greater Noida West, Greater Noida, Delhi NCR",835.0,2.0
128,4000000.0,"Greater Noida West, Greater Noida, Delhi NCR",1050.0,2.0
129,4100000.0,"Greater Noida West, Greater Noida, Delhi NCR",1025.0,2.0
130,3400000.0,"Greater Noida West, Greater Noida, Delhi NCR",845.0,2.0
133,4500000.0,"Greater Noida West, Greater Noida, Delhi NCR",1224.0,2.0
134,5350000.0,"Greater Noida West, Greater Noida, Delhi NCR",1300.0,3.0
135,3400000.0,"Greater Noida West, Greater Noida, Delhi NCR",835.0,2.0
137,4600000.0,"Greater Noida West, Greater Noida, Delhi NCR",1080.0,2.0
138,4000000.0,"Greater Noida West, Greater Noida, Delhi NCR",1106.0,2.0
139,3600000.0,"Greater Noida West, Greater Noida, Delhi NCR",995.0,2.0
140,3900000.0,"Greater Noida West, Greater Noida, Delhi NCR",900.0,2.0
141,4800000.0,"Greater Noida West, Greater Noida, Delhi NCR",1225.0,2.0
142,3800000.0,"Greater Noida West, Greater Noida, Delhi NCR",910.0,2.0
146,4500000.0,"Greater Noida West, Greater Noida, Delhi NCR",1095.0,2.0
148,4000000.0,"Greater Noida West, Greater Noida, Delhi NCR",975.0,2.0
149,3700000.0,"Greater Noida West, Greater Noida, Delhi NCR",995.0,2.0
150,8500000.0,"Greater Noida West, Greater Noida, Delhi NCR",1990.0,4.0
151,4890000.0,"Greater Noida West, Greater Noida, Delhi NCR",1175.0,2.0
152,4000000.0,"Greater Noida West, Greater Noida, Delhi NCR",945.0,2.0
153,4300000.0,"Greater Noida West, Greater Noida, Delhi NCR",1025.0,2.0
154,4200000.0,"Greater Noida West, Greater Noida, Delhi NCR",1025.0,2.0
155,9400000.0,"Greater Noida West, Greater Noida, Delhi NCR",2200.0,4.0
156,3600000.0,"Greater Noida West, Greater Noida, Delhi NCR",975.0,2.0
157,6000000.0,"Greater Noida West, Greater Noida, Delhi NCR",1425.0,3.0
158,5800000.0,"Greater Noida West, Greater Noida, Delhi NCR",1430.0,3.0
159,5600000.0,"Greater Noida West, Greater Noida, Delhi NCR",1400.0,3.0
161,4000000.0,"Greater Noida West, Greater Noida, Delhi NCR",1075.0,2.0
162,5200000.0,"Greater Noida West, Greater Noida, Delhi NCR",1220.0,3.0
163,4700000.0,"Greater Noida West, Greater Noida, Delhi NCR",1090.0,3.0
164,4300000.0,"Greater Noida West, Greater Noida, Delhi NCR",1155.0,2.0
165,4000000.0,"Greater Noida West, Greater Noida, Delhi NCR",1040.0,2.0
167,3900000.0,"Greater Noida West, Greater Noida, Delhi NCR",1040.0,2.0
168,4600000.0,"Greater Noida West, Greater Noida, Delhi NCR",1090.0,2.0
169,4600000.0,"Greater Noida West, Greater Noida, Delhi NCR",1195.0,2.0
170,4500000.0,"Greater Noida West, Greater Noida, Delhi NCR",1060.0,2.0
173,3200000.0,"Greater Noida West, Greater Noida, Delhi NCR",860.0,2.0
174,4400000.0,"Greater Noida West, Greater Noida, Delhi NCR",1055.0,2.0
176,4250000.0,"Greater Noida West, Greater Noida, Delhi NCR",1060.0,2.0
177,3350000.0,"Greater Noida West, Greater Noida, Delhi NCR",845.0,2.0
178,4800000.0,"Greater Noida West, Greater Noida, Delhi NCR",1105.0,2.0
179,4500000.0,"Greater Noida West, Greater Noida, Delhi NCR",1106.0,2.0
180,4500000.0,"Greater Noida West, Greater Noida, Delhi NCR",1193.0,2.0
181,3200000.0,"Greater Noida West, Greater Noida, Delhi NCR",850.0,2.0
183,4400000.0,"Greater Noida West, Greater Noida, Delhi NCR",1100.0,2.0
186,5100000.0,"Greater Noida West, Greater Noida, Delhi NCR",1285.0,3.0
187,6200000.0,"Greater Noida West, Greater Noida, Delhi NCR",1500.0,3.0
188,5000000.0,"Greater Noida West, Greater Noida, Delhi NCR",1225.0,3.0
189,3100000.0,"Greater Noida West, Greater Noida, Delhi NCR",770.0,2.0
190,3800000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",995.0,2.0
192,5750000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1450.0,3.0
193,3900000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",985.0,2.0
194,5000000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1220.0,3.0
195,5500000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1342.0,2.0
196,4000000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1025.0,2.0
197,4100000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1150.0,2.0
198,4250000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1120.0,2.0
199,5000000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1245.0,3.0
200,7700000.0,"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",1250.0,2.0
201,5600000.0,"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",929.0,2.0
202,7700000.0,"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",1380.0,2.0
203,7000000.0,"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",1097.0,2.0
204,8700000.0,"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",1500.0,3.0
205,6900000.0,"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",1097.0,2.0
206,7350000.0,"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",1300.0,3.0
207,4200000.0,"Gyan Khand 1, Ghaziabad, Delhi NCR",800.0,2.0
208,9900000.0,"Gyan Khand 1, Ghaziabad, Delhi NCR",1883.0,4.0
209,3800000.0,"Gyan Khand 1, Ghaziabad, Delhi NCR",800.0,2.0
210,5100000.0,"Gyan Khand 1, Ghaziabad, Delhi NCR",1100.0,2.0
211,8500000.0,"Gyan Khand 1, Ghaziabad, Delhi NCR",1650.0,3.0
212,3500000.0,"Gyan Khand 1, Ghaziabad, Delhi NCR",800.0,2.0
213,5400000.0,"Gyan Khand 1, Ghaziabad, Delhi NCR",1000.0,2.0
214,8000000.0,"Hari Nagar, New Delhi - West, Delhi NCR",1000.0,3.0
215,5000000.0,"Hari Nagar, New Delhi - West, Delhi NCR",650.0,2.0
216,8500000.0,"Hari Nagar, New Delhi - West, Delhi NCR",1050.0,2.0
217,5700000.0,"Hari Nagar, New Delhi - West, Delhi NCR",650.0,2.0
219,3800000.0,"Indirapuram, Ghaziabad, Delhi NCR",887.0,2.0
220,9800000.0,"Indirapuram, Ghaziabad, Delhi NCR",1850.0,4.0
222,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,3.0
223,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",960.0,2.0
224,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",960.0,2.0
225,9200000.0,"Indirapuram, Ghaziabad, Delhi NCR",1660.0,3.0
226,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,2.0
227,5050000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,2.0
228,9500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1650.0,3.0
229,3500000.0,"Indirapuram, Ghaziabad, Delhi NCR",800.0,2.0
230,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,3.0
231,8250000.0,"Indirapuram, Ghaziabad, Delhi NCR",1550.0,3.0
232,3800000.0,"Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0
233,3300000.0,"Indirapuram, Ghaziabad, Delhi NCR",700.0,2.0
236,9000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1620.0,3.0
237,4000000.0,"Indirapuram, Ghaziabad, Delhi NCR",800.0,2.0
238,10000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1950.0,4.0
239,4800000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,2.0
240,4300000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,2.0
241,9000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1700.0,3.0
242,4200000.0,"Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0
243,4200000.0,"Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0
244,9000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1560.0,3.0
246,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,2.0
247,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1150.0,2.0
249,7100000.0,"Indirapuram, Ghaziabad, Delhi NCR",1450.0,3.0
251,7000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,3.0
252,3800000.0,"Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0
253,4200000.0,"Indirapuram, Ghaziabad, Delhi NCR",950.0,2.0
255,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1100.0,3.0
256,6820000.0,"Indirapuram, Ghaziabad, Delhi NCR",1250.0,2.0
258,6200000.0,"Indirapuram, Ghaziabad, Delhi NCR",1250.0,2.0
259,6800000.0,"Indirapuram, Ghaziabad, Delhi NCR",1240.0,2.0
260,3900000.0,"Indirapuram, Ghaziabad, Delhi NCR",800.0,2.0
261,7200000.0,"Indirapuram, Ghaziabad, Delhi NCR",1400.0,3.0
262,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1120.0,2.0
263,4300000.0,"Indirapuram, Ghaziabad, Delhi NCR",800.0,2.0
264,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,2.0
265,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,2.0
267,4400000.0,"Indirapuram, Ghaziabad, Delhi NCR",920.0,2.0
268,6500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1235.0,2.0
269,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1085.0,2.0
270,9900000.0,"Indirapuram, Ghaziabad, Delhi NCR",1800.0,3.0
271,6500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1300.0,3.0
272,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1037.0,2.0
273,8500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1650.0,3.0
274,7000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,3.0
275,6500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1280.0,2.0
276,6900000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,2.0
277,6000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1150.0,2.0
278,4000000.0,"Indirapuram, Ghaziabad, Delhi NCR",900.0,2.0
279,4900000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,2.0
280,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1075.0,2.0
281,3200000.0,"Indirapuram, Ghaziabad, Delhi NCR",750.0,2.0
282,4700000.0,"Indirapuram, Ghaziabad, Delhi NCR",1085.0,2.0
283,6000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,3.0
284,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",950.0,2.0
285,6050000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,3.0
287,5100000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,3.0
288,8500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1610.0,3.0
289,5050000.0,"Indirapuram, Ghaziabad, Delhi NCR",1055.0,2.0
291,5350000.0,"Indirapuram, Ghaziabad, Delhi NCR",1120.0,2.0
292,6000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1080.0,2.0
293,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1090.0,2.0
294,6400000.0,"Indirapuram, Ghaziabad, Delhi NCR",1231.0,2.0
295,6500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,2.0
296,8500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1761.0,3.0
297,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",900.0,2.0
298,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1185.0,2.0
299,7500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1525.0,3.0
300,4250000.0,"Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0
301,3800000.0,"Indirapuram, Ghaziabad, Delhi NCR",750.0,2.0
302,4600000.0,"Indirapuram, Ghaziabad, Delhi NCR",900.0,2.0
304,3770000.000000001,"Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0
308,4220000.0,"Indirapuram, Ghaziabad, Delhi NCR",950.0,2.0
310,5400000.0,"Indirapuram, Ghaziabad, Delhi NCR",1065.0,2.0
311,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1120.0,2.0
312,3820000.000000001,"Indirapuram, Ghaziabad, Delhi NCR",860.0,2.0
313,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",950.0,2.0
314,5300000.0,"Indirapuram, Ghaziabad, Delhi NCR",1085.0,2.0
315,4040000.0,"Indirapuram, Ghaziabad, Delhi NCR",800.0,2.0
316,9000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1604.0,3.0
318,11000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1900.0,3.0
319,3500000.0,"Indirapuram, Ghaziabad, Delhi NCR",800.0,2.0
321,7000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1400.0,3.0
322,7500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1300.0,3.0
323,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,2.0
324,7800000.0,"Indirapuram, Ghaziabad, Delhi NCR",1460.0,3.0
325,5800000.0,"Indirapuram, Ghaziabad, Delhi NCR",1350.0,2.0
326,6000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1350.0,2.0
327,8500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1450.0,3.0
328,9000000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1800.0,3.0
329,6900000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1362.0,3.0
330,6800000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1095.0,2.0
331,9000000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1580.0,3.0
332,6000000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1250.0,2.0
333,9000000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1615.0,3.0
334,8500000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1550.0,3.0
335,6500000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1231.0,3.0
336,7100000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1500.0,3.0
337,4500000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",900.0,2.0
338,6500000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1250.0,2.0
339,6500000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1375.0,2.0
340,9800000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1698.0,3.0
341,8000000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1460.0,3.0
342,6700000.0,"Kaushambi, Ghaziabad, Delhi NCR",1000.0,2.0
344,9600000.0,"Kaushambi, Ghaziabad, Delhi NCR",1600.0,3.0
345,6500000.0,"Kaushambi, Ghaziabad, Delhi NCR",1175.0,2.0
346,5800000.0,"Kaushambi, Ghaziabad, Delhi NCR",900.0,2.0
348,6500000.0,"Kaushambi, Ghaziabad, Delhi NCR",1325.0,2.0
349,4500000.0,"Kaushambi, Ghaziabad, Delhi NCR",720.0,2.0
350,5500000.0,"Kaushambi, Ghaziabad, Delhi NCR",950.0,2.0
352,6200000.0,"Kaushambi, Ghaziabad, Delhi NCR",1107.0,2.0
353,6000000.0,"Kaushambi, Ghaziabad, Delhi NCR",985.0,3.0
354,2600000.0,"Lal Kuan, Ghaziabad, Delhi NCR",750.0,2.0
355,3200000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1100.0,2.0
356,3500000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1033.0,2.0
357,4600000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1375.0,3.0
359,3500000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1000.0,2.0
360,4000000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1100.0,2.0
361,2500000.0,"Lal Kuan, Ghaziabad, Delhi NCR",900.0,2.0
362,3200000.0,"Lal Kuan, Ghaziabad, Delhi NCR",900.0,2.0
363,9500000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1775.0,3.0
364,6500000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1270.0,3.0
365,6800000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1280.0,3.0
366,4170000.000000001,"Mohan Nagar, Ghaziabad, Delhi NCR",891.0,2.0
367,9000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1775.0,3.0
368,10000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1900.0,3.0
369,4000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",800.0,2.0
370,7480000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1600.0,3.0
371,5900000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1265.0,2.0
372,8800000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1775.0,3.0
373,9500000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1900.0,3.0
374,4000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",800.0,2.0
375,6200000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1265.0,2.0
377,3100000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0
378,3200000.0,"NH 24, Ghaziabad, Delhi NCR",1000.0,2.0
379,2650000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0
380,3200000.0,"NH 24, Ghaziabad, Delhi NCR",1000.0,2.0
381,3500000.0,"NH 24, Ghaziabad, Delhi NCR",965.0,2.0
382,3200000.0,"NH 24, Ghaziabad, Delhi NCR",808.0,2.0
383,3400000.0,"NH 24, Ghaziabad, Delhi NCR",1020.0,2.0
385,2890000.0,"NH 24, Ghaziabad, Delhi NCR",900.0,2.0
386,3200000.0,"NH 24, Ghaziabad, Delhi NCR",926.0,2.0
